From	To
Q86V97	CCDS9376.1
Q5TKA1	CCDS1553.1
Q5TKA1	CCDS91165.1
Q8NET4	CCDS14552.1
O95202	CCDS3355.1
Q9BY07	CCDS1936.1
Q9BY07	CCDS1937.1
Q7Z698	CCDS33211.1
Q7Z698	CCDS46308.1
Q00722	CCDS42020.1
Q00722	CCDS61591.1
Q00722	CCDS61592.1
P82673	CCDS53769.1
P82673	CCDS8714.1
Q6AZY7	CCDS34870.1
Q6AZY7	CCDS34871.1
Q08722	CCDS43125.1
Q08722	CCDS43126.1
P78357	CCDS11436.1
Q02078	CCDS45362.1
Q02078	CCDS45363.1
Q02078	CCDS53978.1
Q02078	CCDS58401.1
Q02078	CCDS81920.1
Q02078	CCDS92067.1
Q9HC29	CCDS10746.1
Q9HC29	CCDS86525.1
P37231	CCDS2609.1
Q8N201	CCDS47526.1
Q9BXM7	CCDS211.1
Q9NSV4	CCDS41898.1
Q9NSV4	CCDS58294.1
Q9NSV4	CCDS58295.1
Q9NSV4	CCDS58296.1
Q9NSV4	CCDS58297.1
Q9NSV4	CCDS73579.1
Q9NSV4	CCDS73580.1
Q6ZW49	CCDS47753.1
Q9Y4I1	CCDS42037.1
Q9Y4I1	CCDS45262.1
Q9Y4I1	CCDS92001.1
Q6ZMT4	CCDS43658.1
Q96KC9	CCDS3539.1
Q6UWB4	CCDS56523.1
Q6UWB4	CCDS5976.1
Q13061	CCDS55053.1
Q13061	CCDS59034.1
Q13061	CCDS59035.1
Q5XX13	CCDS11199.3
Q5XX13	CCDS58524.1
Q5XX13	CCDS92270.1
P08476	CCDS5464.1
Q96B67	CCDS34202.1
Q8N9S9	CCDS6288.1
Q8N9S9	CCDS87622.1
Q14410	CCDS3585.1
O95994	CCDS5364.1
Q9UBV7	CCDS4429.1
Q8NEA5	CCDS12967.1
P50914	CCDS33739.1
P50914	CCDS43070.1
Q14451	CCDS11345.1
Q14451	CCDS56028.1
Q14451	CCDS82116.1
O60667	CCDS1473.1
O60667	CCDS44304.1
O60667	CCDS53467.1
Q6DKK2	CCDS11174.2
Q16696	CCDS12571.1
Q8WYL5	CCDS53825.1
Q8WYL5	CCDS55882.1
Q8WYL5	CCDS9121.1
O75694	CCDS3921.1
O75694	CCDS43310.1
O75083	CCDS54739.1
O75083	CCDS54740.1
Q8TEP8	CCDS32792.2
Q8NAA5	CCDS11178.2
Q8NAA5	CCDS45620.1
P29590	CCDS10255.1
P29590	CCDS10256.1
P29590	CCDS10257.1
P29590	CCDS10258.1
P29590	CCDS45297.1
P29590	CCDS45298.1
P29590	CCDS45299.1
P29590	CCDS45300.1
P29590	CCDS58386.1
P18084	CCDS3030.1
Q9BXU1	CCDS43556.1
Q9BXU1	CCDS5386.1
Q9BXU1	CCDS59049.1
P25787	CCDS5467.1
O60503	CCDS32382.1
Q15118	CCDS2250.1
Q15118	CCDS63059.1
Q9BR01	CCDS14051.1
Q12829	CCDS11816.1
Q6T4P5	CCDS12043.1
Q6T4P5	CCDS58636.1
Q969H4	CCDS276.1
Q969H4	CCDS72732.1
O75173	CCDS1223.1
Q9Y5F8	CCDS47293.1
Q9Y5F8	CCDS75344.1
Q3V6T2	CCDS33203.1
Q3V6T2	CCDS46288.1
Q3V6T2	CCDS58710.1
Q3V6T2	CCDS92755.1
Q99250	CCDS33313.1
Q99250	CCDS33314.1
O60260	CCDS5281.1
O60260	CCDS5282.1
O60260	CCDS5283.1
Q9NX38	CCDS6774.1
O00220	CCDS6039.1
Q6UXD7	CCDS3338.1
Q6UXD7	CCDS75086.1
Q6UXD7	CCDS77883.1
O60543	CCDS11856.1
Q6UWL2	CCDS65106.1
Q6UWL2	CCDS6783.1
Q6EMB2	CCDS32124.1
Q14397	CCDS1757.1
Q8NBI5	CCDS60784.1
Q8NBI5	CCDS7956.1
Q7Z403	CCDS32748.1
Q13634	CCDS3889.1
Q13634	CCDS54835.1
Q9UNW1	CCDS53551.1
Q9UNW1	CCDS53552.1
Q9UNW1	CCDS7384.1
P20338	CCDS31050.1
Q5T442	CCDS1569.1
Q9UNP4	CCDS1986.2
Q9UNP4	CCDS42705.1
Q9UNP4	CCDS86856.1
Q14833	CCDS4787.1
Q14833	CCDS59010.1
Q14833	CCDS59011.1
Q14833	CCDS59012.1
Q6ZSZ6	CCDS12009.1
Q6ZSZ6	CCDS77199.1
P55283	CCDS13488.1
P55283	CCDS58784.1
O94919	CCDS41699.1
P47224	CCDS1428.1
Q8IZF5	CCDS33159.2
Q8IZF5	CCDS46238.1
Q8IZF5	CCDS46239.1
Q96KP1	CCDS34327.1
Q92878	CCDS34233.1
Q6ZQQ6	CCDS46063.1
Q6ZQQ6	CCDS74356.1
Q6H8Q1	CCDS47011.1
Q6H8Q1	CCDS47012.1
Q6H8Q1	CCDS47013.1
Q6H8Q1	CCDS47014.1
Q6H8Q1	CCDS47015.1
Q6H8Q1	CCDS47016.1
Q6H8Q1	CCDS54719.1
Q6H8Q1	CCDS68669.1
Q01118	CCDS46442.1
P30740	CCDS4477.1
Q9H8Y1	CCDS9830.1
Q9Y6W3	CCDS2624.1
P00519	CCDS35165.1
P00519	CCDS35166.1
Q14746	CCDS1584.1
Q14746	CCDS44329.1
Q13490	CCDS58169.1
Q13490	CCDS8316.1
A6NDE4	CCDS35479.1
P50225	CCDS32420.1
P42765	CCDS11939.1
Q96PV7	CCDS54954.1
Q96PV7	CCDS93831.1
Q9NQY0	CCDS47825.1
Q96KN3	CCDS41730.1
Q9H898	CCDS34885.1
Q9H898	CCDS47848.1
Q8NA56	CCDS47141.1
P02787	CCDS3080.1
P54278	CCDS5343.1
Q99551	CCDS5621.1
Q9UPQ7	CCDS33789.1
P53805	CCDS13637.1
P53805	CCDS33551.1
P53805	CCDS42921.1
P53805	CCDS74790.1
Q9P2K6	CCDS31763.1
Q9HCU4	CCDS796.1
A8MPY1	CCDS54617.1
Q9NPH9	CCDS8981.1
Q03701	CCDS1787.1
P67809	CCDS470.1
Q9Y4E8	CCDS58250.1
Q9Y4E8	CCDS58251.1
Q9Y4E8	CCDS8963.1
Q13049	CCDS6817.1
Q13011	CCDS33014.1
P43004	CCDS31459.1
P43004	CCDS55756.1
Q8NDV7	CCDS10624.2
Q8NDV7	CCDS81959.1
P06241	CCDS5094.1
P06241	CCDS5095.1
P06241	CCDS5096.1
Q8IUR7	CCDS3098.1
Q8IUR7	CCDS54646.1
Q8IUR7	CCDS58853.1
Q8IUR7	CCDS58854.1
Q8IUR7	CCDS87139.1
Q8IUR7	CCDS87140.1
Q86V48	CCDS30628.1
O60683	CCDS41.1
O60683	CCDS44045.1
Q6ZUT9	CCDS44857.1
Q6ZUT9	CCDS76542.1
Q6ZUT9	CCDS91679.1
O95863	CCDS13423.1
Q49AJ0	CCDS6375.2
Q96JL9	CCDS12316.1
Q96JL9	CCDS74298.1
Q13405	CCDS8096.1
Q86UP3	CCDS47878.2
O75410	CCDS47845.1
O75410	CCDS55224.1
O75410	CCDS6109.1
O75410	CCDS87601.1
Q15109	CCDS4746.1
Q15109	CCDS4747.1
Q15109	CCDS56417.1
Q15109	CCDS56418.1
Q15109	CCDS75429.1
Q8TEA7	CCDS3673.1
Q8TEA7	CCDS54788.1
Q8TEA7	CCDS54789.1
Q5VZ66	CCDS44494.1
P13686	CCDS12265.1
Q99490	CCDS44932.1
Q99490	CCDS8951.1
O43247	CCDS13937.1
O43247	CCDS54524.1
Q14997	CCDS33197.2
Q5JXC2	CCDS143.1
Q15311	CCDS11845.1
Q99678	CCDS34949.1
D6RIA3	CCDS87246.1
Q9Y320	CCDS44601.1
Q9Y320	CCDS7967.1
Q07864	CCDS9278.1
Q14721	CCDS13418.1
Q96PX6	CCDS46290.1
Q9NVT9	CCDS6181.1
Q9NVT9	CCDS69490.1
Q6ZMW3	CCDS46286.1
P01106	CCDS6359.2
Q9HA65	CCDS12785.1
Q9HA65	CCDS54294.1
P29120	CCDS4081.1
P29120	CCDS54881.1
Q9UIG0	CCDS5549.1
P0C1S8	CCDS43660.1
Q8NDM7	CCDS31281.1
Q155Q3	CCDS60957.1
Q155Q3	CCDS73381.1
Q155Q3	CCDS73382.1
Q7RTX1	CCDS81.1
Q7RTX1	CCDS82.1
Q9HCQ7	CCDS5395.1
Q6DN14	CCDS34203.1
Q6DN14	CCDS47247.1
Q6DN14	CCDS75275.1
Q6DN14	CCDS93747.1
Q8N682	CCDS41823.1
Q9NP87	CCDS34625.1
Q9NP87	CCDS64635.1
Q9NP87	CCDS64636.1
Q9P2W7	CCDS8500.1
Q9P0K1	CCDS43608.1
Q9P0K1	CCDS43609.1
Q9P0K1	CCDS43610.1
Q9P0K1	CCDS47637.1
Q9P0K1	CCDS94138.1
P32456	CCDS719.1
Q9ULJ7	CCDS34060.1
Q9ULJ7	CCDS54802.1
P11908	CCDS14150.1
P11908	CCDS43918.1
Q6UXF1	CCDS33858.1
P78363	CCDS747.1
O14924	CCDS3366.1
O14924	CCDS3367.1
O14924	CCDS3368.1
P49768	CCDS9812.1
P49768	CCDS9813.1
Q9BZ29	CCDS45062.1
Q9BZ29	CCDS45063.1
Q9BZ29	CCDS91829.1
Q96ST2	CCDS2146.1
Q8TE04	CCDS7405.1
Q8TE04	CCDS7406.1
Q86TP1	CCDS76211.1
Q86TP1	CCDS977.1
Q16658	CCDS5342.1
Q9NYL5	CCDS4916.1
Q6W4X9	CCDS44513.1
O95067	CCDS10170.1
Q14654	CCDS31436.1
Q14654	CCDS53606.1
Q15911	CCDS10908.1
Q15911	CCDS54035.1
Q9NWR8	CCDS3683.2
Q9BRS2	CCDS4500.1
Q08426	CCDS33901.1
Q08426	CCDS54694.1
O60312	CCDS32178.1
Q96M02	CCDS31310.1
Q6ZMP0	CCDS10238.2
Q6ZMP0	CCDS66817.1
P52179	CCDS45823.1
P52179	CCDS45824.1
P41226	CCDS2805.1
Q15648	CCDS11336.1
P47211	CCDS12012.1
Q14653	CCDS12775.1
Q14653	CCDS56099.1
Q14653	CCDS59407.1
Q14653	CCDS59409.1
P59045	CCDS12935.1
P59045	CCDS74458.1
P59045	CCDS92693.1
Q2M3C7	CCDS33389.1
Q2M3C7	CCDS46537.1
P13727	CCDS58133.1
P13727	CCDS7955.1
Q2M2E3	CCDS11140.1
P41219	CCDS8783.1
Q8NF50	CCDS55283.1
Q8NF50	CCDS55284.1
Q8NF50	CCDS6440.2
Q8TD43	CCDS33073.1
Q8TD43	CCDS56098.1
Q15329	CCDS47885.1
Q15329	CCDS47886.1
Q15329	CCDS55254.1
Q9BZW8	CCDS1210.1
Q9BZW8	CCDS53398.1
Q9BZW8	CCDS53399.1
Q99943	CCDS4744.1
Q04912	CCDS2807.1
Q04912	CCDS58833.1
Q04912	CCDS82777.1
Q969Z0	CCDS5501.1
Q969Z0	CCDS5502.1
O75787	CCDS14252.1
O75665	CCDS14157.1
O75665	CCDS83454.1
Q9Y5H8	CCDS54915.1
P24752	CCDS8339.1
Q674X7	CCDS152.2
Q674X7	CCDS30604.1
Q674X7	CCDS41267.1
Q674X7	CCDS41268.1
Q9NX09	CCDS7315.1
O14525	CCDS1319.1
O14525	CCDS44280.1
O75122	CCDS93234.1
Q9H3P7	CCDS1551.1
Q5VZ18	CCDS30877.1
P0CG23	CCDS59048.1
A0AVT1	CCDS3516.1
Q9HBI1	CCDS14056.1
Q9HBI1	CCDS46724.1
Q9HBI1	CCDS58808.1
Q14674	CCDS8852.1
Q4KMQ1	CCDS56594.1
Q9Y6H1	CCDS5526.1
Q8TDI7	CCDS13029.2
P53814	CCDS13886.1
P53814	CCDS13887.1
P53814	CCDS13888.1
Q76KX8	CCDS46165.1
Q76KX8	CCDS46166.1
P78556	CCDS2469.1
P78556	CCDS46536.1
P23508	CCDS4111.1
P23508	CCDS43351.1
Q86WI3	CCDS10773.1
Q86WI3	CCDS81985.1
Q9UQ84	CCDS1620.1
Q9UQ84	CCDS44336.1
O60861	CCDS11152.1
O60861	CCDS42263.1
O60861	CCDS45611.1
O60861	CCDS58518.1
P98177	CCDS43969.1
P98177	CCDS55440.1
O75581	CCDS8647.1
O43602	CCDS14557.1
O43602	CCDS14558.1
P11926	CCDS1672.1
O00222	CCDS47696.1
O00222	CCDS5794.1
Q9P270	CCDS47051.1
Q8NA58	CCDS5271.2
Q8NA58	CCDS64561.1
O15049	CCDS34307.1
O14607	CCDS14783.1
O14607	CCDS14784.1
O14607	CCDS14785.1
O14607	CCDS59184.1
O14607	CCDS59185.1
O15060	CCDS31839.1
Q8TDM6	CCDS7353.2
Q9HCH0	CCDS41781.2
Q08AD1	CCDS1404.1
Q08AD1	CCDS72998.1
Q08AD1	CCDS72999.1
Q9H6U8	CCDS41714.1
Q9H6U8	CCDS53709.1
Q9H6U8	CCDS73379.1
Q9H6U8	CCDS73380.1
Q4G176	CCDS10974.1
Q96PN8	CCDS362.1
Q86VL8	CCDS11211.1
Q86VL8	CCDS58530.1
Q86VL8	CCDS92273.1
O00451	CCDS47816.1
O00451	CCDS55207.1
O00451	CCDS55208.1
Q9H756	CCDS6518.1
Q13522	CCDS44912.1
P33241	CCDS31334.1
P33241	CCDS31335.1
P33241	CCDS58110.1
Q13507	CCDS3725.1
Q13507	CCDS47130.1
Q96C00	CCDS4780.1
Q9H2A2	CCDS5171.1
Q9H2A2	CCDS5172.1
Q9H2A2	CCDS55057.1
O95196	CCDS2757.1
O95196	CCDS56252.1
O95196	CCDS56253.1
P42701	CCDS32957.1
P42701	CCDS54232.1
P11488	CCDS2812.1
O00337	CCDS10334.1
O00337	CCDS10335.1
O95834	CCDS12670.1
O95834	CCDS54280.1
O95834	CCDS59399.1
Q13237	CCDS3589.1
Q13237	CCDS64005.1
A0A1B0GTI8	CCDS86353.1
O75164	CCDS491.1
Q6NZ67	CCDS2157.1
P63162	CCDS10017.1
P63162	CCDS91965.1
O95264	CCDS8364.1
O95264	CCDS86249.1
Q96MT8	CCDS3086.1
Q96MT8	CCDS43152.1
Q96MT8	CCDS43153.1
Q96MT8	CCDS43154.1
Q86VE3	CCDS35343.2
Q86VE3	CCDS94638.1
P55773	CCDS11305.1
P55773	CCDS59282.1
Q16656	CCDS5813.2
Q16656	CCDS78273.1
Q8TCJ2	CCDS2650.1
P01732	CCDS1992.1
P01732	CCDS1993.1
Q05519	CCDS53332.1
Q05519	CCDS647.1
Q8N7M2	CCDS46097.1
O94856	CCDS30982.1
O94856	CCDS53460.1
O94856	CCDS53461.1
O94856	CCDS53462.1
O94856	CCDS91149.1
P30679	CCDS12104.1
Q01546	CCDS8838.1
Q8NFM4	CCDS9627.1
O14813	CCDS8214.1
Q58EX2	CCDS45769.1
Q6ZW61	CCDS3728.1
A6NCI8	CCDS46338.1
P15822	CCDS43426.1
P14136	CCDS11491.1
P14136	CCDS45708.1
P14136	CCDS59296.1
Q6ZWB6	CCDS3467.1
Q86VB7	CCDS53742.1
Q86VB7	CCDS8578.1
O43280	CCDS73401.1
O43280	CCDS73402.1
Q2VIQ3	CCDS47324.1
P25786	CCDS31431.1
P25786	CCDS7816.1
O60241	CCDS346.2
O60241	CCDS72746.1
O60241	CCDS72747.1
Q99708	CCDS11874.1
Q99708	CCDS11875.1
Q9Y6E2	CCDS5362.1
Q13021	CCDS2085.1
Q8N431	CCDS4452.1
Q5SY16	CCDS80.1
Q0VDF9	CCDS7103.1
O43734	CCDS5092.1
O43734	CCDS5093.1
O43734	CCDS55049.1
O43734	CCDS55050.1
Q8IYA6	CCDS2100.1
Q86VR7	CCDS54300.1
Q9P206	CCDS41298.1
Q9P206	CCDS55588.1
Q9P206	CCDS55589.1
Q9P206	CCDS90910.1
O15492	CCDS1348.1
P22307	CCDS30719.1
P22307	CCDS41338.1
P22307	CCDS44149.1
P22307	CCDS44150.1
P22307	CCDS53317.1
P22307	CCDS53318.1
P22307	CCDS53319.1
P22307	CCDS572.1
O95049	CCDS32873.2
O95049	CCDS59332.1
O60488	CCDS14548.1
O60488	CCDS14549.1
Q6UXK2	CCDS10259.1
P43626	CCDS12904.1
Q460N5	CCDS46894.1
P78352	CCDS45599.1
P78352	CCDS45600.1
P78352	CCDS82050.1
Q9BV94	CCDS13247.1
Q9BV94	CCDS46592.1
P09110	CCDS2673.1
P09110	CCDS46794.1
Q8IZC6	CCDS6802.1
A3KFT3	CCDS31105.1
Q12933	CCDS7013.1
Q5SRE7	CCDS43885.1
Q5SRE7	CCDS43886.1
Q5SRE7	CCDS6914.1
O95461	CCDS13912.1
O95461	CCDS93153.1
Q96DX7	CCDS31461.1
Q9BZ11	CCDS13058.1
O75832	CCDS14536.1
O75832	CCDS14537.1
Q86YA3	CCDS3700.2
Q9Y4D2	CCDS31578.1
Q9UN72	CCDS54918.1
Q9NX08	CCDS3475.1
Q14999	CCDS4881.1
Q96SI9	CCDS55337.1
Q96SI9	CCDS6851.1
Q7RTR2	CCDS73817.1
A0A1B0GUV7	CCDS83406.1
Q9H4W6	CCDS31314.1
Q9H4W6	CCDS91376.1
Q2TAA5	CCDS31977.1
Q6UB28	CCDS2246.1
P22736	CCDS55828.1
P22736	CCDS8818.1
P27361	CCDS10672.1
P27361	CCDS42148.1
P27361	CCDS42149.1
Q8IWZ3	CCDS4225.1
Q8IWZ3	CCDS43371.1
Q8IWZ3	CCDS43372.1
Q8IWZ3	CCDS75319.1
O00291	CCDS34669.1
O00291	CCDS59060.1
O00291	CCDS94128.1
Q9UQC9	CCDS708.1
Q14849	CCDS11341.1
Q14849	CCDS54117.1
Q14849	CCDS54118.1
Q86UP2	CCDS41957.1
Q86UP2	CCDS41958.1
Q86UP2	CCDS41959.1
Q96AX9	CCDS41224.3
Q96AX9	CCDS53261.2
Q96AX9	CCDS53262.2
Q96AX9	CCDS53264.1
O00767	CCDS7493.1
O60494	CCDS7113.1
Q9Y259	CCDS14099.1
P01566	CCDS6499.1
P05455	CCDS2237.1
O14727	CCDS55862.1
O14727	CCDS55863.1
O14727	CCDS9069.1
O14727	CCDS9070.1
O14727	CCDS9071.1
Q5VWG9	CCDS41487.1
Q8NGJ5	CCDS31369.1
A6NCM1	CCDS78288.1
Q9Y305	CCDS35216.1
Q9Y305	CCDS43924.1
Q9Y305	CCDS83460.1
P48167	CCDS3796.1
P48167	CCDS54813.1
P09848	CCDS2178.1
Q9BUH8	CCDS9962.1
P05114	CCDS33559.1
P56975	CCDS31233.1
P56975	CCDS53547.1
P56975	CCDS91287.1
P11161	CCDS44409.1
P11161	CCDS7267.1
Q9UGK8	CCDS7828.1
A0PJY2	CCDS34741.2
A0PJY2	CCDS55157.1
Q9Y678	CCDS33851.1
Q01415	CCDS32236.1
Q01415	CCDS42034.1
Q9BXM0	CCDS12556.1
Q9BXM0	CCDS33028.1
P35212	CCDS30669.1
P51826	CCDS33258.1
P51826	CCDS42723.1
Q9UNX4	CCDS898.1
O43609	CCDS3731.1
P51841	CCDS14545.1
O95754	CCDS1955.1
O95754	CCDS62942.1
Q96P53	CCDS9429.1
Q7RTT9	CCDS5340.1
Q7RTT9	CCDS75561.1
B2RXH4	CCDS44603.1
P00751	CCDS4729.1
Q9Y2K2	CCDS60974.1
Q9Y2K2	CCDS8379.2
Q58EX7	CCDS32466.1
Q58EX7	CCDS45512.1
Q8N139	CCDS11683.1
Q8IV35	CCDS93421.1
P43088	CCDS30759.1
P43088	CCDS686.1
P20827	CCDS1091.1
P20827	CCDS1092.1
O75475	CCDS6479.1
O75475	CCDS6480.1
O75475	CCDS83348.1
P98175	CCDS14274.1
P98175	CCDS56600.1
P98175	CCDS75969.1
P98175	CCDS78478.1
O14545	CCDS9160.1
Q68CP9	CCDS31783.1
Q6ZN16	CCDS35212.2
Q96BF6	CCDS6993.1
Q6TGC4	CCDS72715.1
O95069	CCDS31024.1
O95069	CCDS41466.1
O95069	CCDS41467.1
Q9H2C5	CCDS31373.1
Q13261	CCDS58069.1
Q13261	CCDS7074.1
Q13261	CCDS7075.2
P15863	CCDS13146.2
Q96MC2	CCDS1723.1
Q12860	CCDS58225.1
Q12860	CCDS8737.1
Q12860	CCDS8738.1
O43791	CCDS11551.1
O94898	CCDS30808.1
Q9H869	CCDS1115.1
Q9H869	CCDS1116.1
Q9H869	CCDS55643.1
Q9H869	CCDS55644.1
Q9H869	CCDS55645.1
Q9H0A8	CCDS10277.1
Q9H0A8	CCDS66834.1
Q9H0A8	CCDS66835.1
Q8IWJ2	CCDS33268.1
Q53TQ3	CCDS46500.1
Q9NVI1	CCDS10349.2
Q9NVI1	CCDS45346.1
Q15750	CCDS13992.1
Q15750	CCDS13993.1
P30260	CCDS11509.1
P30260	CCDS45720.1
Q9Y3P9	CCDS6848.2
Q9Y2J8	CCDS177.1
Q9H209	CCDS7774.1
O15342	CCDS4383.1
O15444	CCDS12194.1
O15444	CCDS56080.1
P49792	CCDS2079.1
O60858	CCDS41888.1
O60858	CCDS9423.1
Q04726	CCDS45293.1
Q04726	CCDS45294.1
Q04726	CCDS58375.1
Q04726	CCDS61689.1
Q04726	CCDS61691.1
Q04726	CCDS61692.1
O75390	CCDS8913.1
P41587	CCDS5950.1
P41587	CCDS78295.1
Q9Y2X0	CCDS12047.1
Q9UMD9	CCDS7554.1
O43424	CCDS3637.1
O43424	CCDS68758.1
E7EW31	CCDS54909.1
Q4FZB7	CCDS31623.1
Q4FZB7	CCDS44660.1
Q96P48	CCDS41687.1
Q96P48	CCDS44671.1
Q96P48	CCDS8217.2
Q9UKP4	CCDS32303.1
Q9HAW8	CCDS33403.1
Q9NWF4	CCDS11066.1
Q5T8A7	CCDS6988.1
Q9BTT6	CCDS4953.2
P04070	CCDS2145.1
Q96KP6	CCDS3718.1
Q96KP6	CCDS58925.1
Q96KP6	CCDS58926.1
Q687X5	CCDS43611.1
Q687X5	CCDS56494.1
Q92667	CCDS11594.1
Q8IWV7	CCDS10091.1
Q9UGT4	CCDS13824.1
P26639	CCDS3899.1
P26639	CCDS58943.1
Q6P158	CCDS1800.1
O43781	CCDS30999.1
O43781	CCDS31000.1
P23945	CCDS1843.1
P23945	CCDS1844.2
Q96LX7	CCDS44131.2
Q96LX7	CCDS53314.1
Q9NQS7	CCDS31582.1
Q9NQS7	CCDS44624.1
Q99570	CCDS3067.1
P38405	CCDS11851.1
P38405	CCDS11852.1
P38405	CCDS58614.1
Q96QP1	CCDS3697.1
Q96QP1	CCDS58923.1
Q5TEA3	CCDS42851.1
P29218	CCDS47883.1
P29218	CCDS47884.1
P29218	CCDS6231.1
Q9P1Z0	CCDS11107.1
Q86T26	CCDS3521.1
O75151	CCDS35069.1
Q6R327	CCDS34148.1
Q6R327	CCDS68861.1
Q8WXE0	CCDS11723.1
Q8WXE0	CCDS45775.1
O00182	CCDS11222.1
O00182	CCDS32592.1
O00182	CCDS82093.1
Q5VWK0	CCDS44184.1
Q07973	CCDS33491.1
Q07973	CCDS46616.1
Q9ULM3	CCDS43175.1
A8MT70	CCDS3199.2
A8MT70	CCDS56295.1
A8MT70	CCDS56296.1
Q9H6Q3	CCDS13282.1
Q9H6Q3	CCDS13283.1
Q9H9L3	CCDS1153.1
P46060	CCDS14012.1
Q99941	CCDS4737.1
Q99941	CCDS47408.1
Q9UPN4	CCDS32764.1
Q9UPN4	CCDS45808.1
Q9UPN4	CCDS82215.1
Q7L591	CCDS47349.1
Q7L591	CCDS47350.1
P29274	CCDS13826.1
Q9HBX8	CCDS1424.1
Q9HBX8	CCDS30971.1
Q9HBX8	CCDS30972.1
P25116	CCDS4032.1
O60603	CCDS3784.1
P28068	CCDS4760.1
Q7Z3T1	CCDS31099.1
Q96R09	CCDS31550.1
O60232	CCDS8104.1
O43435	CCDS13765.1
O43435	CCDS13766.1
O43435	CCDS13767.1
P19838	CCDS3657.1
P19838	CCDS54783.1
P50991	CCDS33206.1
P50991	CCDS58711.1
Q9UMR7	CCDS41745.1
Q9UMR7	CCDS8590.1
Q9UMR7	CCDS8591.1
Q9UMR7	CCDS8592.1
P04792	CCDS5583.1
A6NDI0	CCDS55762.1
Q5JR12	CCDS855.2
P27694	CCDS11014.1
O15075	CCDS55895.1
O15075	CCDS73561.1
O15075	CCDS81762.1
O15075	CCDS9354.1
Q92900	CCDS12386.1
Q92900	CCDS74315.1
Q13835	CCDS30966.1
Q13835	CCDS30967.1
Q13303	CCDS55.1
Q13303	CCDS55570.1
Q13303	CCDS55571.1
Q13303	CCDS56.1
Q86UW9	CCDS43605.1
Q86UW9	CCDS5587.1
P11230	CCDS11106.1
O43236	CCDS11609.1
O43236	CCDS11610.1
O43236	CCDS32691.1
O43236	CCDS45743.1
O43236	CCDS56041.1
O43236	CCDS58581.1
O43236	CCDS58582.1
O43236	CCDS92368.1
Q92581	CCDS14654.1
Q92581	CCDS44003.1
Q92581	CCDS55504.1
P51888	CCDS1438.1
B2RTY4	CCDS10239.1
Q9HCF6	CCDS43835.1
Q9HCF6	CCDS6637.1
Q9HCF6	CCDS94419.1
Q9HCF6	CCDS94420.1
Q8NB90	CCDS3730.1
Q6NUS6	CCDS31258.2
Q6NUS6	CCDS44461.1
P00367	CCDS7382.1
P00367	CCDS91291.1
Q6IQ26	CCDS31423.1
Q6IQ26	CCDS58119.1
Q9GZZ0	CCDS2271.1
Q6UWF9	CCDS5841.1
Q7Z5Y7	CCDS4821.1
Q7Z5Y7	CCDS69096.1
Q7Z5Y7	CCDS69097.1
Q9UQE7	CCDS31285.1
P58658	CCDS13614.1
P58658	CCDS68186.1
O94956	CCDS44683.1
O94956	CCDS53679.1
O94956	CCDS8235.1
O43181	CCDS3960.1
Q06124	CCDS58280.1
Q06124	CCDS81741.1
Q06124	CCDS9163.1
Q13936	CCDS44787.1
Q13936	CCDS44788.1
Q13936	CCDS44789.1
Q13936	CCDS44790.1
Q13936	CCDS44791.1
Q13936	CCDS44792.1
Q13936	CCDS44793.1
Q13936	CCDS44794.1
Q13936	CCDS44795.1
Q13936	CCDS44796.1
Q13936	CCDS44797.1
Q13936	CCDS44798.1
Q13936	CCDS44799.1
Q13936	CCDS44800.1
Q13936	CCDS44801.1
Q13936	CCDS53733.1
Q13936	CCDS53734.1
Q13936	CCDS53735.1
Q13936	CCDS53736.1
Q13936	CCDS91636.1
Q13936	CCDS91637.1
Q9UH77	CCDS4192.1
Q9UH77	CCDS58969.1
Q9UH77	CCDS58970.1
Q8N4C6	CCDS32078.2
Q8N4C6	CCDS32079.1
Q8N4C6	CCDS91876.1
P13056	CCDS41821.1
P13056	CCDS44953.1
P13056	CCDS9051.1
Q99684	CCDS30773.1
Q69YH5	CCDS6049.1
Q49MI3	CCDS33340.1
Q49MI3	CCDS33341.1
Q49MI3	CCDS42789.1
Q49MI3	CCDS46466.1
Q49MI3	CCDS54425.1
Q9UK99	CCDS44566.1
Q9UK99	CCDS7887.1
A6NJT0	CCDS34583.1
P12645	CCDS3588.1
Q9H2A9	CCDS12433.1
O75908	CCDS8847.1
Q8IY47	CCDS34614.1
Q9Y576	CCDS33416.1
Q5TCQ9	CCDS44196.1
Q5TCQ9	CCDS860.1
Q6HA08	CCDS33249.1
P54259	CCDS31734.1
Q5T1R4	CCDS44124.1
Q5T1R4	CCDS463.1
Q05BV3	CCDS45148.1
Q05BV3	CCDS91916.1
P00749	CCDS44442.1
P00749	CCDS7339.1
O75934	CCDS874.1
Q8NF37	CCDS3864.1
P40429	CCDS12768.1
Q9UKE5	CCDS46956.1
Q9UKE5	CCDS54673.1
Q9UKE5	CCDS54674.1
Q9UKE5	CCDS54675.1
Q9UKE5	CCDS54676.1
Q9UKE5	CCDS54677.1
Q9UKE5	CCDS54678.1
Q9UKE5	CCDS54679.1
Q8IZU9	CCDS53723.1
Q8IZU9	CCDS55796.1
P50553	CCDS31886.1
P0CJ78	CCDS58681.1
Q13939	CCDS6599.1
Q14940	CCDS42178.1
P53675	CCDS46662.2
P53675	CCDS54497.2
Q9HCE6	CCDS182.1
